article_id,year,corpus,article_type
1247662,2024,news,news
1247678,2024,news,news
1247640,2024,opinions,opinion
1247637,2024,opinions,opinion
1247618,2024,news,news
1247796,2024,opinions,opinion
1247732,2024,news,news
1247658,2024,news,news
1247822,2024,news,news
1247947,2024,news,news
1247952,2024,news,news
1247980,2024,news,news
1248019,2024,news,news
1248007,2024,news,news
1248052,2024,news,news
1248116,2024,news,news
1248111,2024,news,news
1247555,2024,opinions,opinion
1248192,2024,news,news
1248204,2024,news,news
1248185,2024,news,news
1248286,2024,news,news
1248257,2024,news,news
1248266,2024,news,news
1248345,2024,news,news
1248320,2024,news,news
1248229,2024,opinions,column
1248316,2024,opinions,opinion
1248514,2024,opinions,column
1248597,2024,news,news
1248410,2024,news,news
1248530,2024,news,news
1248449,2024,news,news
1248415,2024,news,news
1248637,2024,news,news
1248663,2024,news,news
1248599,2024,news,news
1248670,2024,news,news
1248719,2024,news,news
1248723,2024,news,news
1248772,2024,news,news
1248810,2024,news,news
1248838,2024,news,news
1248887,2024,news,news
1248920,2024,news,news
1248896,2024,news,news
1248992,2024,news,news
1249065,2024,news,news
1248820,2024,opinions,opinion
1248947,2024,news,news
1248995,2024,news,news
1249076,2024,news,news
1249057,2024,news,news
1249157,2024,opinions,opinion
1249180,2024,news,news
1248954,2024,opinions,opinion
1249196,2024,news,news
1249226,2024,news,news
1249246,2024,news,news
1249334,2024,news,news
1249351,2024,news,news
1249496,2024,opinions,opinion
1249396,2024,news,news
1249481,2024,news,news
1249453,2024,news,news
1249413,2024,news,news
1249534,2024,opinions,opinion
1249600,2024,news,news
1249618,2024,news,news
1249595,2024,news,news
1249668,2024,news,news
1250147,2024,opinions,opinion
1250184,2024,news,news
1250457,2024,news,news
1250492,2024,news,news
1250482,2024,news,news
1250394,2024,news,news
1250593,2024,news,news
1250648,2024,opinions,column
1250689,2024,news,news
1250718,2024,news,news
1250721,2024,news,news
1250669,2024,opinions,opinion
1250887,2024,opinions,opinion
1251017,2024,news,news
1251213,2024,news,news
1251282,2024,opinions,opinion
1251431,2024,news,news
1251628,2024,opinions,opinion
1251724,2024,news,news
1251489,2024,news,news
1251948,2024,opinions,opinion
1251889,2024,news,news
1252151,2024,news,news
1252409,2024,opinions,opinion
1252030,2024,news,news
1252436,2024,opinions,opinion
1251434,2024,news,news
1252534,2024,opinions,opinion
1251609,2024,news,news
1252432,2024,news,news
1252721,2024,news,news
1252770,2024,news,news
1252716,2024,news,news
1252973,2024,news,news
1252976,2024,news,news
1252895,2024,news,news
1253171,2024,news,news
1253348,2024,news,news
1250926,2024,news,news
1252848,2024,news,news
1253216,2024,news,news
1252761,2024,news,news
1253430,2024,news,news
1251764,2024,news,news
1253608,2024,news,news
1253578,2024,news,news
1252027,2024,news,news
1253882,2024,news,news
1253776,2024,opinions,opinion
1253887,2024,news,news
1253967,2024,news,news
1254042,2024,opinions,opinion
1254074,2024,news,news
1254232,2024,opinions,opinion
1254234,2024,news,news
1254092,2024,news,news
1254293,2024,news,news
1254469,2024,news,news
1254376,2024,opinions,opinion
1254258,2024,news,news
1254430,2024,news,news
1254432,2024,news,news
1254647,2024,news,news
1254597,2024,news,news
1253938,2024,news,news
1254604,2024,opinions,opinion
1254756,2024,news,news
1254835,2024,news,news
1254744,2024,news,news
1254735,2024,opinions,opinion
1254952,2024,news,news
1254898,2024,news,news
1254910,2024,news,news
1255088,2024,opinions,opinion
1255225,2024,opinions,opinion
1255183,2024,news,news
1255140,2024,news,news
1255231,2024,news,news
1255360,2024,news,news
1255247,2024,news,news
1250964,2024,news,news
1255314,2024,opinions,opinion
1255366,2024,opinions,opinion
1255488,2024,news,news
1254109,2024,news,news
1255638,2024,opinions,opinion
1255661,2024,opinions,opinion
1251615,2024,news,news
1255353,2024,news,news
1255920,2024,news,news
1255933,2024,news,news
1256016,2024,news,news
1251774,2024,news,news
1256156,2024,opinions,opinion
1256062,2024,news,news
1256070,2024,news,news
1256088,2024,news,news
1256125,2024,news,news
1256191,2024,news,news
1256262,2024,news,news
1256187,2024,news,news
1256266,2024,news,news
1256484,2024,news,news
1256581,2024,news,news
1256550,2024,opinions,opinion
1256715,2024,opinions,opinion
1256650,2024,news,news
1256628,2024,news,news
1256615,2024,news,news
1256723,2024,news,news
1256956,2024,news,news
1256963,2024,news,news
1256981,2024,news,news
1256986,2024,news,news
1257124,2024,news,news
1256921,2024,news,news
1257121,2024,news,news
1257193,2024,news,news
1257219,2024,news,news
1257197,2024,news,news
1257369,2024,news,news
1257500,2024,news,news
1257451,2024,news,news
1257641,2024,news,news
1257494,2024,news,news
1257545,2024,news,news
1257596,2024,news,news
1257513,2024,opinions,opinion
1258018,2024,news,news
1257291,2024,opinions,opinion
1257321,2024,opinions,column
1257821,2024,opinions,opinion
1257860,2024,news,news
1257934,2024,news,news
1257948,2024,news,news
1258046,2024,news,news
1258022,2024,news,news
1257249,2024,opinions,opinion
1257269,2024,opinions,opinion
1258252,2024,news,news
1258233,2024,news,news
1258210,2024,news,news
1258114,2024,news,news
1258193,2024,news,news
1258384,2024,news,news
1258399,2024,news,news
1258227,2024,news,news
1258184,2024,news,news
1258118,2024,news,news
1256924,2024,news,news
1258540,2024,opinions,opinion
1258621,2024,news,news
1258764,2024,news,news
1258740,2024,opinions,opinion
1258737,2024,opinions,column
1258923,2024,opinions,opinion
1258919,2024,opinions,column
1258568,2024,news,news
1258861,2024,news,news
1258662,2024,news,news
1258899,2024,news,news
1258816,2024,news,news
1259259,2024,news,news
1259230,2024,news,news
1259213,2024,news,news
1259068,2024,news,news
1259076,2024,news,news
1259049,2024,news,news
1259178,2024,opinions,opinion
1259364,2024,news,news
1259327,2024,news,news
1259323,2024,news,news
1259347,2024,news,news
1259496,2024,news,news
1259606,2024,news,news
1259522,2024,news,news
1259484,2024,news,news
1259030,2024,opinions,column
1259544,2024,news,news
1259664,2024,news,news
1259674,2024,news,news
1259670,2024,news,news
1259827,2024,opinions,opinion
1259887,2024,news,news
1259832,2024,news,news
1259867,2024,news,news
1259912,2024,news,news
1259885,2024,news,news
1259999,2024,news,news
1260053,2024,opinions,opinion
1259955,2024,opinions,opinion
1260061,2024,opinions,opinion
1260105,2024,news,news
1260140,2024,news,news
1260191,2024,news,news
1260282,2024,news,news
1260388,2024,news,news
1260459,2024,news,news
1260363,2024,news,news
1260355,2024,news,news
1260076,2024,news,news
1260180,2024,opinions,opinion
1260210,2024,opinions,opinion
1260066,2024,opinions,column
1260207,2024,news,news
1260697,2024,news,news
1260419,2024,news,news
1260411,2024,news,news
1260592,2024,news,news
1260766,2024,news,news
1256462,2024,news,news
1260787,2024,news,news
1260823,2024,news,news
1260826,2024,opinions,opinion
1260998,2024,news,news
1261022,2024,news,news
1261116,2024,news,news
1261113,2024,news,news
1261267,2024,news,news
1261284,2024,news,news
1261147,2024,opinions,opinion
1261383,2024,news,news
1261326,2024,news,news
1261391,2024,news,news
1261506,2024,opinions,opinion
1260757,2024,opinions,opinion
1261634,2024,news,news
1261567,2024,news,news
1261664,2024,news,news
1261448,2024,news,news
1261693,2024,opinions,column
1261739,2024,opinions,opinion
1261770,2024,opinions,opinion
1261782,2024,news,news
1261783,2024,news,news
1261836,2024,news,news
1261880,2024,opinions,opinion
1261916,2024,news,news
1261896,2024,news,news
1261925,2024,news,news
1261962,2024,news,news
1261951,2024,opinions,opinion
1262035,2024,news,news
1262024,2024,news,news
1262206,2024,news,news
1260942,2024,news,news
1262125,2024,news,news
1262068,2024,opinions,opinion
1262267,2024,news,news
1262305,2024,opinions,opinion
1261824,2024,news,news
1262245,2024,news,news
1262162,2024,news,news
1262399,2024,news,news
1262360,2024,news,news
1262299,2024,opinions,opinion
1262472,2024,news,news
1262406,2024,news,news
1262486,2024,news,news
1262551,2024,news,news
1262568,2024,news,news
1262618,2024,news,news
1262610,2024,opinions,opinion
1262644,2024,news,news
1262804,2025,news,news
1262919,2025,news,news
1262940,2025,news,news
1262854,2025,opinions,column
1262894,2025,news,news
1262984,2025,news,news
1263015,2025,opinions,opinion
1263116,2025,news,news
1263085,2025,news,news
1263079,2025,news,news
1263041,2025,news,news
1263024,2025,news,news
1263029,2025,news,news
1263185,2025,opinions,opinion
1263162,2025,opinions,opinion
1263173,2025,news,news
1263221,2025,news,news
1263298,2025,news,news
1263303,2025,news,news
1263325,2025,news,news
1263352,2025,news,news
1263321,2025,news,news
1262831,2025,opinions,opinion
1263357,2025,news,news
1263378,2025,news,news
1263429,2025,news,news
1263440,2025,news,news
1263526,2025,news,news
1263532,2025,news,news
1263511,2025,news,news
1263577,2025,news,news
1263588,2025,news,news
1263673,2025,news,news
1263557,2025,news,news
1263703,2025,news,news
1263655,2025,news,news
1263680,2025,news,news
1263750,2025,opinions,opinion
1263753,2025,news,news
1263854,2025,news,news
1263815,2025,news,news
1263777,2025,news,news
1263868,2025,news,news
1263772,2025,news,news
1263873,2025,news,news
1263785,2025,news,news
1263916,2025,opinions,column
1263553,2025,news,news
1264020,2025,news,news
1263859,2025,news,news
1264147,2025,news,news
1264126,2025,news,news
1264156,2025,opinions,column
1264153,2025,news,news
1264276,2025,news,news
1264320,2025,news,news
1264314,2025,opinions,column
1264247,2025,news,news
1264424,2025,opinions,opinion
1264407,2025,news,news
1264350,2025,news,news
1264383,2025,news,news
1264386,2025,news,news
1264484,2025,news,news
1264493,2025,news,news
1264457,2025,opinions,opinion
1264604,2025,opinions,opinion
1264577,2025,news,news
1264707,2025,news,news
1264728,2025,news,news
1264699,2025,news,news
1263674,2025,news,news
1263562,2025,news,news
1263567,2025,news,news
1263579,2025,news,news
1263887,2025,news,news
1264581,2025,news,news
1264841,2025,news,news
1264985,2025,news,news
1264825,2025,news,news
1264703,2025,news,news
1263665,2025,opinions,column
1265131,2025,opinions,opinion
1264515,2025,news,news
1264830,2025,news,news
1265090,2025,news,news
1265059,2025,news,news
1264662,2025,news,news
1265214,2025,opinions,opinion
1265261,2025,news,news
1265264,2025,news,news
1265355,2025,news,news
1265366,2025,news,other
1265285,2025,opinions,opinion
1265540,2025,news,news
1265529,2025,news,news
1265371,2025,news,other
1265402,2025,news,news
1265396,2025,news,news
1265561,2025,news,news
1265352,2025,news,news
1265575,2025,news,news
1265571,2025,news,news
1265614,2025,news,news
1265647,2025,opinions,opinion
1265724,2025,news,news
1265774,2025,opinions,column
1265726,2025,news,news
1265830,2025,news,news
1265838,2025,news,news
1265984,2025,news,news
1265891,2025,news,news
1265853,2025,opinions,opinion
1265928,2025,news,news
1265923,2025,news,news
1265419,2025,opinions,opinion
1266112,2025,news,news
1266011,2025,news,news
1266029,2025,news,news
1266074,2025,news,news
1265987,2025,opinions,opinion
1266006,2025,news,news
1266169,2025,news,news
1266175,2025,news,news
1266190,2025,opinions,opinion
1266261,2025,news,news
1266317,2025,opinions,opinion
1266377,2025,news,news
1266386,2025,news,news
1266305,2025,opinions,column
1266299,2025,news,news
1266408,2025,news,news
1266403,2025,news,news
1266557,2025,news,news
1266483,2025,news,news
1266533,2025,opinions,column
1266461,2025,news,news
1266467,2025,news,news
1266589,2025,news,news
1266665,2025,opinions,opinion
1266650,2025,opinions,opinion
1266586,2025,news,news
1266606,2025,news,news
1266670,2025,news,other
1266633,2025,news,news
1266705,2025,news,news
1266711,2025,news,news
1266751,2025,opinions,opinion
1266803,2025,news,news
1266815,2025,news,news
1266823,2025,news,news
1266784,2025,news,news
1267004,2025,news,news
1266970,2025,news,news
1266911,2025,news,other
1266901,2025,news,news
1266894,2025,opinions,column
1266965,2025,opinions,column
1266995,2025,news,news
1267043,2025,news,news
1267055,2025,news,news
1266853,2025,news,news
1267094,2025,news,news
1267088,2025,news,news
1267141,2025,opinions,column
1267228,2025,opinions,opinion
1267208,2025,news,news
1267193,2025,news,news
1267166,2025,news,news
1267252,2025,news,news
1267251,2025,opinions,column
1267274,2025,news,news
1267364,2025,news,news
1267382,2025,news,news
1267406,2025,opinions,opinion
1267324,2025,opinions,opinion
1267377,2025,news,news
1267585,2025,news,news
1267483,2025,news,news
1267501,2025,news,news
1267549,2025,opinions,opinion
1267491,2025,news,news
1267454,2025,opinions,column
1267596,2025,news,news
1267487,2025,news,news
1267617,2025,news,news
1267671,2025,news,news
1267609,2025,news,news
1267686,2025,news,news
1267735,2025,news,news
1267834,2025,news,news
1267769,2025,news,news
1267785,2025,opinions,opinion
1267703,2025,opinions,column
1267744,2025,news,news
1267704,2025,news,news
1267912,2025,news,news
1267902,2025,opinions,opinion
1267933,2025,news,news
1267969,2025,news,news
1267981,2025,opinions,opinion
1268108,2025,news,news
1268103,2025,news,news
1268089,2025,news,news
1267991,2025,news,news
1267987,2025,news,news
1268056,2025,opinions,opinion
1268005,2025,news,news
1268123,2025,news,news
1268232,2025,news,news
1268173,2025,opinions,opinion
1268315,2025,opinions,column
1268304,2025,news,news
1268246,2025,news,news
1268240,2025,news,news
1268335,2025,news,news
1268328,2025,news,news
1268371,2025,opinions,opinion
1268394,2025,opinions,opinion
1268398,2025,news,news
1268429,2025,news,news
1268461,2025,news,news
1268511,2025,news,news
1268469,2025,opinions,opinion
1268709,2025,opinions,opinion
1268744,2025,news,news
1268738,2025,news,news
1268749,2025,news,news
1268765,2025,news,news
1268518,2025,opinions,op-ed
1268733,2025,opinions,op-ed
1268833,2025,news,news
1268831,2025,news,news
1268925,2025,news,news
1268975,2025,news,news
1268962,2025,news,news
1268898,2025,news,other
1268867,2025,opinions,opinion
1268974,2025,opinions,opinion
1269080,2025,news,news
1269069,2025,news,news
1269010,2025,news,news
1269334,2025,news,news
1269350,2025,opinions,opinion
1269419,2025,news,news
1269430,2025,opinions,opinion
1269429,2025,news,other
1269557,2025,opinions,opinion
1269472,2025,news,news
1269481,2025,news,news
1269570,2025,news,news
1269577,2025,news,news
1269474,2025,news,news
1269593,2025,news,news
1269601,2025,news,news
1269630,2025,opinions,opinion
1269627,2025,opinions,opinion
1269584,2025,news,news
1269634,2025,news,news
1269665,2025,news,news
1269709,2025,news,news
1269737,2025,news,news
1269742,2025,news,news
1269758,2025,opinions,opinion
1269874,2025,opinions,opinion
1269901,2025,news,news
1269849,2025,news,news
1269812,2025,news,news
1269831,2025,news,news
1269819,2025,news,news
1269979,2025,news,news
1269914,2025,news,news
1269906,2025,news,news
1269995,2025,news,news
1269950,2025,opinions,opinion
1269975,2025,news,news
1269936,2025,opinions,opinion
1270036,2025,news,news
1270032,2025,news,news
1270075,2025,news,news
1270067,2025,news,news
1270104,2025,opinions,opinion
1270170,2025,news,news
1270235,2025,news,news
1270213,2025,news,news
1270205,2025,opinions,opinion
1270242,2025,news,news
1270250,2025,news,news
1270318,2025,opinions,opinion
1270313,2025,opinions,opinion
1270291,2025,news,news
1270297,2025,news,news
1270353,2025,opinions,opinion
1270388,2025,news,news
1270398,2025,news,news
1270404,2025,news,news
1270446,2025,news,news
1270556,2025,opinions,opinion
1270480,2025,news,news
1270488,2025,news,news
1270485,2025,news,news
1270580,2025,news,news
1270584,2025,news,news
1270592,2025,news,news
1270586,2025,news,news
1270595,2025,news,news
1270451,2025,opinions,opinion
1270652,2025,news,news
1270753,2025,news,news
1270709,2025,news,news
1270739,2025,opinions,opinion
1270690,2025,news,news
1270697,2025,news,news
1270677,2025,news,news
1270782,2025,opinions,column
1270763,2025,news,news
1270837,2025,news,news
1270885,2025,opinions,opinion
1270832,2025,news,news
